Date,Time,User,Device,Event
05/10/2024,06:52 AM,Device Event,Jedlovec Manor - Main,New temperature 71
05/10/2024,06:57 AM,Device Event,Jedlovec Manor Upstairs,New temperature 72
05/10/2024,07:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/10/2024,07:28 AM,Device Event,Jedlovec Manor - Main,New temperature 72
05/10/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 80
05/10/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 60
05/10/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Home
05/10/2024,07:32 AM,Device Event,Jedlovec Manor - Main,New temperature 71
05/10/2024,07:36 AM,Device Event,Jedlovec Manor Upstairs,New temperature 71
05/10/2024,07:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/10/2024,07:46 AM,Device Event,Jedlovec Manor - Main,New temperature 72
05/10/2024,07:47 AM,Device Event,Jedlovec Manor Upstairs,New temperature 72
05/10/2024,07:51 AM,Device Event,Jedlovec Manor Upstairs,New temperature 71
05/10/2024,07:52 AM,Device Event,Jedlovec Manor - Main,New temperature 71
05/10/2024,07:54 AM,Device Event,Jedlovec Manor Upstairs,Humidity 54%
05/10/2024,08:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/10/2024,08:36 AM,Device Event,Jedlovec Manor Upstairs,New temperature 70
05/10/2024,08:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/10/2024,08:44 AM,Device Event,Jedlovec Manor Upstairs,New temperature 71
05/10/2024,08:48 AM,Device Event,Jedlovec Manor Upstairs,New temperature 70
05/10/2024,09:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/10/2024,09:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/10/2024,10:05 AM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/10/2024,10:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/10/2024,10:13 AM,Device Event,Jedlovec Manor Upstairs,New temperature 70
05/10/2024,10:39 AM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/10/2024,10:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/10/2024,10:44 AM,Device Event,Jedlovec Manor Upstairs,New temperature 70
05/10/2024,10:52 AM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/10/2024,11:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/10/2024,11:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/10/2024,12:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/10/2024,12:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/10/2024,01:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/10/2024,01:21 PM,Device Event,Jedlovec Manor - Main,Humidity 50%
05/10/2024,01:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/10/2024,02:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/10/2024,02:28 PM,Device Event,Jedlovec Manor - Main,New temperature 70
05/10/2024,02:36 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/10/2024,02:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/10/2024,02:49 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/10/2024,03:00 PM,Device Event,Jedlovec Manor - Main,Cool setpoint set to 82
05/10/2024,03:00 PM,Device Event,Jedlovec Manor - Main,Schedule mode status set to Following Schedule - Activities
05/10/2024,03:00 PM,Device Event,Jedlovec Manor - Main,Heat setpoint set to 60
05/10/2024,03:07 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/10/2024,03:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/10/2024,03:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/10/2024,03:48 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/10/2024,03:51 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/10/2024,04:00 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/10/2024,04:02 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/10/2024,04:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/10/2024,04:26 PM,Device Event,Jedlovec Manor - Main,New temperature 71
05/10/2024,04:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/10/2024,04:48 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/10/2024,04:55 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/10/2024,05:08 PM,Device Event,Jedlovec Manor - Main,New temperature 70
05/10/2024,05:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/10/2024,05:27 PM,Device Event,Jedlovec Manor - Main,New temperature 71
05/10/2024,05:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/10/2024,05:55 PM,Device Event,Jedlovec Manor - Main,New temperature 70
05/10/2024,06:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/10/2024,06:30 PM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 75
05/10/2024,06:30 PM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 65
05/10/2024,06:30 PM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Evening
05/10/2024,06:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/10/2024,07:07 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/10/2024,07:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/10/2024,07:11 PM,Device Event,Jedlovec Manor Upstairs,Humidity 55%
05/10/2024,07:19 PM,Device Event,Jedlovec Manor Upstairs,Humidity 56%
05/10/2024,07:24 PM,Device Event,Jedlovec Manor Upstairs,Humidity 57%
05/10/2024,07:30 PM,Device Event,Jedlovec Manor Upstairs,Humidity 58%
05/10/2024,07:32 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/10/2024,07:34 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/10/2024,07:37 PM,Device Event,Jedlovec Manor Upstairs,Humidity 59%
05/10/2024,07:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/10/2024,07:48 PM,Device Event,Jedlovec Manor Upstairs,Humidity 60%
05/10/2024,08:00 PM,Device Event,Jedlovec Manor - Main,Schedule mode status set to Following Schedule - Sleep
05/10/2024,08:09 PM,Scheduled Event,Jedlovec Manor upstairs ,Switched to 'Night'
05/10/2024,08:09 PM,System Event,Night,'Night' Mode Activated
05/10/2024,08:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/10/2024,08:19 PM,Device Event,Jedlovec Manor Upstairs,Humidity 61%
05/10/2024,08:29 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/10/2024,08:39 PM,Device Event,Jedlovec Manor Upstairs,Humidity 62%
05/10/2024,08:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/10/2024,08:45 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/10/2024,08:54 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/10/2024,09:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/10/2024,09:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/10/2024,09:58 PM,Device Event,Jedlovec Manor - Main,New temperature 69
05/10/2024,10:00 PM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Sleep
05/10/2024,10:02 PM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 76
05/10/2024,10:02 PM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 64
05/10/2024,10:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/10/2024,10:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/10/2024,10:47 PM,Device Event,Jedlovec Manor Upstairs,Humidity 61%
05/10/2024,10:49 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/10/2024,11:03 PM,Device Event,Jedlovec Manor Upstairs,Humidity 60%
05/10/2024,11:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/10/2024,11:15 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/10/2024,11:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/10/2024,11:41 PM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/10/2024,11:43 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/10/2024,11:48 PM,Device Event,Jedlovec Manor Upstairs,Humidity 59%
05/11/2024,12:10 AM,Device Event,Jedlovec Manor - Main,New temperature 68
05/11/2024,12:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,12:32 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/11/2024,12:36 AM,Device Event,Jedlovec Manor - Main,New temperature 69
05/11/2024,12:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,12:46 AM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/11/2024,01:00 AM,Device Event,Jedlovec Manor - Main,New temperature 68
05/11/2024,01:02 AM,Device Event,Jedlovec Manor Upstairs,Humidity 58%
05/11/2024,01:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,01:23 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/11/2024,01:40 AM,Device Event,Jedlovec Manor - Main,New temperature 69
05/11/2024,01:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,01:49 AM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/11/2024,01:51 AM,Device Event,Jedlovec Manor - Main,New temperature 68
05/11/2024,02:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,02:13 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/11/2024,02:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,02:49 AM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/11/2024,03:04 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/11/2024,03:08 AM,Device Event,Jedlovec Manor Upstairs,Humidity 57%
05/11/2024,03:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,03:33 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/11/2024,03:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,03:44 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/11/2024,04:04 AM,Device Event,Jedlovec Manor - Main,New temperature 67
05/11/2024,04:06 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/11/2024,04:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,04:38 AM,Device Event,Jedlovec Manor - Main,New temperature 68
05/11/2024,04:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,05:05 AM,Device Event,Jedlovec Manor Upstairs,Humidity 58%
05/11/2024,05:07 AM,Device Event,Jedlovec Manor - Main,New temperature 67
05/11/2024,05:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,05:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,05:41 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/11/2024,05:45 AM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 75
05/11/2024,05:45 AM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 67
05/11/2024,05:45 AM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Wake
05/11/2024,05:45 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/11/2024,05:45 AM,Device Event,Jedlovec Manor Upstairs,Mode set to HEAT
05/11/2024,05:47 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/11/2024,05:48 AM,Scheduled Event,Jedlovec Manor upstairs ,Switched to 'Day'
05/11/2024,05:48 AM,System Event,Day,'Day' Mode Activated
05/11/2024,05:50 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/11/2024,05:52 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,06:01 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/11/2024,06:08 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,06:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,06:15 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/11/2024,06:20 AM,Device Event,Jedlovec Manor Upstairs,Humidity 57%
05/11/2024,06:22 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,06:22 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,06:26 AM,Device Event,Jedlovec Manor - Main,New temperature 68
05/11/2024,06:31 AM,Device Event,Jedlovec Manor - Main,New temperature 69
05/11/2024,06:31 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/11/2024,06:36 AM,Device Event,Jedlovec Manor - Main,New temperature 68
05/11/2024,06:38 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,06:38 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,06:41 AM,Device Event,Jedlovec Manor - Main,New temperature 67
05/11/2024,06:48 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/11/2024,06:54 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,06:54 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,07:01 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,07:05 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,07:07 AM,Device Event,Jedlovec Manor - Main,New temperature 68
05/11/2024,07:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,07:15 AM,Device Event,Jedlovec Manor - Main,Cool setpoint set to 85
05/11/2024,07:15 AM,Device Event,Jedlovec Manor - Main,Heat setpoint set to 63
05/11/2024,07:15 AM,Device Event,Jedlovec Manor - Main,Schedule mode status set to Following Schedule - Away
05/11/2024,07:20 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/11/2024,07:20 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/11/2024,07:22 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/11/2024,07:26 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,07:26 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Home
05/11/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/11/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 80
05/11/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 60
05/11/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/11/2024,07:35 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/11/2024,07:45 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/11/2024,07:47 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,07:52 AM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/11/2024,07:54 AM,Device Event,Jedlovec Manor - Main,New temperature 67
05/11/2024,07:57 AM,Device Event,Jedlovec Manor - Main,New temperature 68
05/11/2024,08:10 AM,Device Event,Jedlovec Manor - Main,New temperature 69
05/11/2024,08:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,08:13 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/11/2024,08:18 AM,Device Event,Jedlovec Manor - Main,New temperature 68
05/11/2024,08:23 AM,Device Event,Jedlovec Manor - Main,New temperature 69
05/11/2024,08:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,08:53 AM,Device Event,Jedlovec Manor - Main,New temperature 68
05/11/2024,09:00 AM,Device Event,Jedlovec Manor - Main,New temperature 69
05/11/2024,09:03 AM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/11/2024,09:10 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/11/2024,09:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,09:33 AM,Device Event,Jedlovec Manor Upstairs,Humidity 56%
05/11/2024,09:38 AM,Device Event,Jedlovec Manor - Main,Humidity 51%
05/11/2024,09:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,09:45 AM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/11/2024,10:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,10:16 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/11/2024,10:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,10:44 AM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/11/2024,10:48 AM,Device Event,Jedlovec Manor Upstairs,Humidity 55%
05/11/2024,10:49 AM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/11/2024,10:56 AM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/11/2024,11:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,11:16 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/11/2024,11:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,11:42 AM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/11/2024,11:48 AM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/11/2024,12:02 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/11/2024,12:07 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/11/2024,12:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,12:13 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/11/2024,12:21 PM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/11/2024,12:28 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/11/2024,12:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,12:42 PM,Device Event,Jedlovec Manor - Main,New temperature 70
05/11/2024,12:46 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/11/2024,12:49 PM,Device Event,Jedlovec Manor Upstairs,New temperature 70
05/11/2024,01:05 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/11/2024,01:09 PM,Device Event,Jedlovec Manor Upstairs,New temperature 70
05/11/2024,01:10 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,01:12 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/11/2024,01:17 PM,Device Event,Jedlovec Manor Upstairs,New temperature 68
05/11/2024,01:35 PM,Device Event,Jedlovec Manor - Main,New temperature 69
05/11/2024,01:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,01:44 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/11/2024,01:48 PM,Device Event,Jedlovec Manor Upstairs,New temperature 70
05/11/2024,01:59 PM,Device Event,Jedlovec Manor - Main,New temperature 70
05/11/2024,02:01 PM,Device Event,Jedlovec Manor - Main,New temperature 69
05/11/2024,02:10 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,02:14 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/11/2024,02:17 PM,Device Event,Jedlovec Manor - Main,New temperature 70
05/11/2024,02:27 PM,Device Event,Jedlovec Manor - Main,New temperature 69
05/11/2024,02:30 PM,Device Event,Jedlovec Manor - Main,New temperature 70
05/11/2024,02:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,02:45 PM,Device Event,Jedlovec Manor - Main,New temperature 69
05/11/2024,02:46 PM,Device Event,Jedlovec Manor Upstairs,New temperature 70
05/11/2024,02:48 PM,Device Event,Jedlovec Manor - Main,Humidity 50%
05/11/2024,03:00 PM,Device Event,Jedlovec Manor - Main,Cool setpoint set to 82
05/11/2024,03:00 PM,Device Event,Jedlovec Manor - Main,Heat setpoint set to 60
05/11/2024,03:00 PM,Device Event,Jedlovec Manor - Main,Schedule mode status set to Following Schedule - Activities
05/11/2024,03:02 PM,Device Event,Jedlovec Manor - Main,New temperature 70
05/11/2024,03:07 PM,Device Event,Jedlovec Manor - Main,New temperature 69
05/11/2024,03:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/11/2024,03:13 PM,Device Event,Jedlovec Manor - Main,New temperature 70
05/11/2024,03:16 PM,Device Event,Jedlovec Manor Upstairs,New temperature 69
05/11/2024,03:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/11/2024,03:46 PM,Device Event,Jedlovec Manor Upstairs,New temperature 70
